id,text,agency,author,url,date
4543,В Коми объявлен траур по погибшим при взрыве шахтерам.,Лента.ру,,http://lenta.ru/news/2013/02/12/komi/,2013-02-12
4545,Главу итальянского партнера «Сухого» арестовали за взятки.,Лента.ру,,http://lenta.ru/news/2013/02/12/finmeccanica/,2013-02-12
4546,Топ-менеджера московского метро обвинили в хищении.,Лента.ру,,http://lenta.ru/news/2013/02/12/metro/,2013-02-12
4547,Задержаны пятеро подозреваемых в убийстве детей полицейского.,Лента.ру,,http://lenta.ru/news/2013/02/12/policeman/,2013-02-12
4548,Возбуждено дело о хищении земель Минобороны под Петербургом.,Лента.ру,,http://lenta.ru/news/2013/02/12/land/,2013-02-12
4549,СК опроверг задержание подозреваемых в убийстве детей полицейского.,Лента.ру,,http://lenta.ru/news/2013/02/12/policeman1/,2013-02-12
4550,Бакиева заочно приговорили к 24 годам тюрьмы.,Лента.ру,,http://lenta.ru/news/2013/02/12/sentence/,2013-02-12
4551,В Москве создали народный патруль для борьбы с нелегальными мигрантами.,Лента.ру,,http://lenta.ru/news/2013/02/12/patrool/,2013-02-12
4552,Иран откроет энергетику для российских компаний.,Лента.ру,,http://lenta.ru/news/2013/02/12/tek/,2013-02-12
4554,Фетисов предложил ликвидировать фанатские сектора на стадионах.,Лента.ру,,http://lenta.ru/news/2013/02/12/fetisov/,2013-02-12
4555,Вооруженные люди похитили пациентку из московской психбольницы.,Лента.ру,,http://lenta.ru/news/2013/02/12/kidnap/,2013-02-12
4556,Совбез ООН подготовит ответ на ядерные испытания КНДР.,Лента.ру,,http://lenta.ru/news/2013/02/12/unsc/,2013-02-12
4557,ООН насчитала в Сирии 70 тысяч погибших.,Лента.ру,,http://lenta.ru/news/2013/02/12/toll/,2013-02-12
4559,ФСБ ликвидировала одного из организаторов теракта во Владикавказе.,Лента.ру,,http://lenta.ru/news/2013/02/13/killed/,2013-02-13
4560,В Дагестане задержан подозреваемый в убийстве детей полицейского.,Лента.ру,,http://lenta.ru/news/2013/02/13/dagestan/,2013-02-13
4561,В сгоревшем убежище охотника за полицейскими найдены человеческие останки.,Лента.ру,,http://lenta.ru/news/2013/02/13/body/,2013-02-13
4562,Индия пригрозила расторгнуть сделку по покупке вертолетов у Finmeccanica.,Лента.ру,,http://lenta.ru/news/2013/02/13/nodeal/,2013-02-13
4563,Теневую экономику России оценили в 46 процентов ВВП.,Лента.ру,,http://lenta.ru/news/2013/02/13/shadow/,2013-02-13
4564,Мосгорсуд распустил присяжных по делу об убийстве Буданова.,Лента.ру,,http://lenta.ru/news/2013/02/13/budanov/,2013-02-13
4565,Суд отпустил Константина Лебедева под домашний арест.,Лента.ру,,http://lenta.ru/news/2013/02/13/lebedev/,2013-02-13
4566,В Афганистане жертвами авиаудара НАТО стали мирные жители.,Лента.ру,,http://lenta.ru/news/2013/02/13/airraid/,2013-02-13
4567,Украина договорилась с Туркменией о возобновлении поставок газа.,Лента.ру,,http://lenta.ru/news/2013/02/13/gas/,2013-02-13
4568,Госдума лишила коммуниста Ширшова неприкосновенности.,Лента.ру,,http://lenta.ru/news/2013/02/13/shirshov/,2013-02-13
4569,«Роснефть» получит долю в проекте ExxonMobil на Аляске.,Лента.ру,,http://lenta.ru/news/2013/02/13/sign/,2013-02-13
4570,Новый альбом Земфиры появился в Сети.,Лента.ру,,http://lenta.ru/news/2013/02/14/zemfira/,2013-02-14
4571,Названа предварительная версия крушения Ан-24 под Донецком.,Лента.ру,,http://lenta.ru/news/2013/02/14/version/,2013-02-14
4572,Число обращений в приемные «Единой России» снизилось в два раза.,Лента.ру,,http://lenta.ru/news/2013/02/14/drop/,2013-02-14
4573,Аргентинский суд признал церковь пособницей преступлений диктатуры.,Лента.ру,,http://lenta.ru/news/2013/02/14/badchurch/,2013-02-14
4574,МИД РФ не нашел оснований для международного расследования смерти Долматова.,Лента.ру,,http://lenta.ru/news/2013/02/14/noreasons/,2013-02-14
4575,КС одобрил основные положения закона о митингах.,Лента.ру,,http://lenta.ru/news/2013/02/14/ksrf/,2013-02-14
4576,РЖД приостановили продажу билетов на Украину.,Лента.ру,,http://lenta.ru/news/2013/02/14/stop/,2013-02-14
4578,КС РФ потребовал снизить штрафы за нарушения на митингах.,Лента.ру,,http://lenta.ru/news/2013/02/14/diminution/,2013-02-14
4579,Застреленная Писториусом девушка готовила ему сюрприз.,Лента.ру,,http://lenta.ru/news/2013/02/14/girlfriend/,2013-02-14
4580,Умер автор «Марша Турецкого» Фридрих Незнанский.,Лента.ру,,http://lenta.ru/news/2013/02/14/neznanskij/,2013-02-14
4581,В Кувейте рассказали о преступлении «Заключенного Икс».,Лента.ру,,http://lenta.ru/news/2013/02/14/xcrime/,2013-02-14
4582,"Феликса Шамхалова обвинили в хищении 1,5 миллиарда рублей.",Лента.ру,,http://lenta.ru/news/2013/02/14/shamhalov/,2013-02-14
4583,"В Якутии произошло землетрясение магнитудой 6,9.",Лента.ру,,http://lenta.ru/news/2013/02/14/quake/,2013-02-14
4584,«Зенит» обыграл «Ливерпуль» в матче Лиги Европы.,Лента.ру,,http://lenta.ru/news/2013/02/14/win/,2013-02-14
4585,В Великобритании арестовали подозреваемых в продаже конины.,Лента.ру,,http://lenta.ru/news/2013/02/15/horsemeat/,2013-02-15
4586,"Московскую биржу в рамках IPO оценили в 4,2 миллиарда долларов.",Лента.ру,,http://lenta.ru/news/2013/02/15/ipo/,2013-02-15
4587,Президиум ВАК лишил Андриянова ученой степени.,Лента.ру,,http://lenta.ru/news/2013/02/15/andrew/,2013-02-15
4588,Тренер российских биатлонисток назвал состав на эстафету на ЧМ.,Лента.ру,,http://lenta.ru/news/2013/02/15/relay/,2013-02-15
4589,На западе Казахстана упали неопознанные горящие объекты.,Лента.ру,,http://lenta.ru/news/2013/02/15/objects/,2013-02-15
